program_id,school_name,city,state,degree_type,program_url,url_status,search_attempts,url_confidence,discovered_url,discovered_url_2,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,graduation_rate_pct,cohort_size,nbcot_pass_rate_pct,data_year,employment_rate_pct
421,Missouri State University,,Missouri,MOT,,url_found,3,high,https://www.missouristate.edu/SHCP/OT/Graduate/learning_outcomes.htm,https://www.missouristate.edu/SHCP/OT/_Files/CapstoneManual062025.pdf,Missouri State University Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page contains student learning outcomes only. No outcomes data (graduation rate, NBCOT pass rate, cohort size, or employment rate) is present on this page.",,,,,
416,Rockhurst University,,Missouri,OTD,,url_found,3,high,http://rockhurst.edu/occupational-therapy/otd-program-outcomes,https://rocky.edu/academics/academic-programs/occupational-therapy/program-outcomes/,Rockhurst University Doctor of Occupational Therapy Publication of Program Outcomes,,,valid,,100.0,38,,2025,
422,St. Louis University,,Missouri,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.misericordia.edu/occupational-therapy/ot-program-outcomes,St. Louis University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's Associate-level OTA (Occupational Therapy Assistant) program, not St. Louis University's Master of Occupational Therapy (MOT) graduate program. OTA programs are associate-level and explicitly excluded from this extraction task.",,,,,
417,University of Missouri,,Missouri,OTD,,url_found,3,high,https://healthsciences.missouri.edu/occupational-therapy/about/accreditation/,https://www.missouristate.edu/SHCP/OT/EntryDoctorate/learning_outcomes.htm,University of Missouri Doctor of Occupational Therapy Publication of Program Outcomes,,,valid,,99.0,89,,2024,
423,Washington University,,Missouri,MOT,,url_found,3,medium,https://medicine.wvu.edu/ot/masters-mot/program-outcomes-nbcot/,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,Washington University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"The school is West Virginia University (WVU), not Washington University. The requested school is Washington University, which is a different institution.",,,,,
418,Washington University,,Missouri,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://occupationaltherapy.smhs.gwu.edu/eotd-program-outcomes,Washington University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not Washington University's Doctor of Occupational Therapy (OTD) program. OTA programs are associate-level programs and this is the wrong school.",,,,,
424,Rocky Mountain College,,Montana,OTD,,url_found,3,medium,https://rm.edu/otd/program-outcomes/,https://rocky.edu/rocky-mountain-college-occupational-therapy-doctorate-eighth-cohort/,Rocky Mountain College Doctor of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page shows the correct program (Doctor of Occupational Therapy/OTD at Rocky Mountain College), but all outcome data is listed as 'TBD' (To Be Determined). The program is still in Candidacy Status and has not yet graduated any cohorts, so no actual graduation rates, NBCOT pass rates, cohort sizes, or employment rates are available to extract.",,,,,
425,"University of Mary, Billings",,Montana,OTD,,url_found,3,medium,https://marybaldwin.edu/accreditation/ot-program-outcomes/,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,"University of Mary, Billings Doctor of Occupational Therapy program outcomes cohort graduation rate",,,rejected,"School mismatch. The page is from Mary Baldwin University, not University of Mary, Billings. The URL (marybaldwin.edu) confirms this is Mary Baldwin University's OT program outcomes page.",,,,,
429,College of Saint Mary,,Nebraska,MOT,,url_found,3,medium,https://www.csm.edu/academics/occupational-therapy-program-outcomes,https://stmary.edu/ot/otdoutcomes.html,College of Saint Mary Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"The page displays outcomes data for the Occupational Therapy Doctorate program, not the Master of Occupational Therapy (MOT) program. The table shows 'Occupational Therapy Doctorate' as the heading for the graduation rates data.",,,,,
426,College of Saint Mary,,Nebraska,OTD,,url_found,3,medium,https://www.csm.edu/academics/occupational-therapy-program-outcomes,https://stmary.edu/ot/otdoutcomes.html,College of Saint Mary Doctor of Occupational Therapy Publication of Program Outcomes,,,valid,,96.0,89,,,
427,Creighton University,,Nebraska,OTD,,url_found,3,high,https://researchworks.creighton.edu/esploro/outputs/conferencePoster/Analyzing-Occupational-Therapy-Program-Outcomes-Across/991005932107002656,https://www.creighton.edu/academics/programs/occupational-therapy,Creighton University Doctor of Occupational Therapy Publication of Program Outcomes,,,rejected,"This is a research portal/conference poster page, not an official program outcomes page. It does not contain the specific outcomes data (graduation rate, NBCOT pass rate, cohort size, employment rate) for Creighton University's Doctor of Occupational Therapy program.",,,,,
430,Nebraska Methodist College,,Nebraska,MOT,,url_found,3,high,https://blog.methodistcollege.edu/nmcs-acote-accredited-master-of-occupational-therapy-program-will-help-meet-growing-demand?_ga=2.1892600.832364834.1670426922-1676465387.1670426922,https://blog.methodistcollege.edu/newsroom/nebraska-methodist-college-mot-program-receives-10-year-accreditation-omaha,Nebraska Methodist College Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page is a blog post about the program announcement/overview, not an outcomes data page. Contains no graduation rate, NBCOT pass rate, cohort size, or employment rate data for the program.",,,,,
428,University of Nebraska Medical Center,,Nebraska,OTD,,url_found,3,medium,https://www.med.unc.edu/healthsciences/ocsci/prospectivestudents/programs/accreditation-status-and-student-outcomes/,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,University of Nebraska Medical Center Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page is from the University of North Carolina (UNC) at Chapel Hill, not the University of Nebraska Medical Center. The program is a Master of Science in Occupational Therapy (MSOT), not the Doctor of Occupational Therapy (OTD) program at the requested school.",,,,,
431,Touro University Nevada,,Nevada,OTD,,url_found,3,high,https://shs.touro.edu/programs/occupational-therapy/nbcot--program-outcomes/,https://tun.touro.edu/media/schools-and-colleges/tun/documents/OccupationalTherapy-StudentHandbook25-26_ADA.pdf,Touro University Nevada Doctor of Occupational Therapy Publication of Program Outcomes,,,rejected,"The page content is from Touro University's School of Health Sciences but does not specify Touro University Nevada. The address listed (3 Times Square, New York, NY and Central Islip, NY) indicates this is for Touro University locations in New York, not Nevada. The program location cannot be confirmed as Touro University Nevada.",,,,,
432,"University of Nevada, Las Vegas",,Nevada,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.tnstate.edu/ot/documents/Graduation%20Outcomes%20SP2025%20on-time%20grads.pdf,"University of Nevada, Las Vegas Doctor of Occupational Therapy program outcomes cohort graduation rate",,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not the University of Nevada, Las Vegas Doctor of Occupational Therapy (OTD) program. The page explicitly states it is for the 'AS, OTA PROGRAM' which is an associate-level program that must be rejected per the validation criteria.",,,,,
433,"MCPHS University, Manchester Campus",,New Hampshire,MOT,,url_found,3,high,https://www.mcphs.edu/academics/programs/occupational-therapy-msot/program-outcomes,https://www.mcphs.edu/academics/programs/health-sciences-mhs/program-outcomes,"MCPHS University, Manchester Campus Master of Occupational Therapy Publication of Program Outcomes",,,valid,,99.0,188,86.0,"2025, 2024, 2023",
434,University of New Hampshire,,New Hampshire,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://unh-preview.courseleaf.com/graduate/programs-study/occupational-therapy/occupational-therapy-ms/occupational-therapy-ms.pdf,University of New Hampshire Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not University of New Hampshire's Master of Occupational Therapy (MOT) graduate program. The document explicitly states 'KEISER UNIVERSITY AS, OTA PROGRAM OUTCOMES' and covers multiple OTA campuses. OTA is an associate-level program, not a master's-level graduate program, and it is from a different school entirely.",,,,,
438,Kean University,,New Jersey,MOT,,url_found,3,high,http://ir.kean.edu/irhome/PDF/EXACCT21.pdf,https://www.kean.edu/academics/programs/occupational-therapy-ms,Kean University MOT ACOTE outcomes data,,,rejected,"This is a general institutional profile document containing university-wide data. It does not contain specific outcomes data for the Master of Occupational Therapy program, including graduation rates, NBCOT pass rates, cohort size, or employment rates for that specific program.",,,,,
435,Kean University,,New Jersey,OTD,,url_found,3,high,http://ir.kean.edu/irhome/PDF/EXACCT22.pdf,http://ir.kean.edu/irhome/PDF/EXACCT23.pdf,Kean University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This is an institutional profile document containing general university data and statistics. It does not contain specific outcomes data for the Doctor of Occupational Therapy (OTD) program, including graduation rates, NBCOT pass rates, cohort size, or employment rates for that program.",,,,,
436,Monmouth University,,New Jersey,OTD,,url_found,3,high,https://www.monmouth.edu/news/monmouth-universitys-otd-program-receives-acote-accreditation/,https://catalog.monmouth.edu/graduate-catalog/graduate-course-descriptions/otd/otd.pdf,Monmouth University Doctor of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page contains accreditation announcement but does not include specific outcomes data such as graduation rate, NBCOT pass rate, cohort size, or employment rate for the OTD program.",,,,,
437,"Rutgers, The State University of New Jersey",,New Jersey,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://shp.rutgers.edu/wp-content/uploads/Annual-Report-2019.pdf,"Rutgers, The State University of New Jersey Doctor of Occupational Therapy program outcomes cohort graduation rate",,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not Rutgers' Doctor of Occupational Therapy (OTD) program. OTA is an associate-level program, which does not match the requested graduate-level OTD program.",,,,,
439,Seton Hall University,,New Jersey,MOT,,url_found,3,high,https://www.setonhill.edu/academics/degrees-programs/graduate-programs/occupational-therapy-otd/otd-program-outcomes.html,https://www.shu.edu/occupational-therapy/accreditation-outcomes.html,Seton Hall University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,,,,,
440,Stockton University,,New Jersey,MOT,,url_found,3,high,https://stockton.edu/institutional-research/documents/analyses-reports/Stockton-University-2024-Annual-Institutional-Profile-Report.pdf,https://www.stockton.edu/institutional-research/graduate-outcomes.html,Stockton University Master of Occupational Therapy Publication of Program Outcomes,,2024,rejected,"This is an institutional profile report that provides general university-wide information. It does not contain specific outcomes data (graduation rate, NBCOT pass rate, cohort size, employment rate) for the Master of Occupational Therapy program. While it confirms ACOTE accreditation exists, the actual program-specific outcomes metrics are not included in this document.",,,,,
441,University of New Mexico,,New Mexico,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/OTA-Outcomes.pdf,https://www.jefferson.edu/academics/colleges-schools-institutes/rehabilitation-sciences/departments/occupational-therapy/degrees-programs/ms-programs-east-falls/outcomes.html,University of New Mexico Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not University of New Mexico's Master of Occupational Therapy (MOT) graduate program. OTA is an associate-level program, not a graduate program.",,,,,
446,Clarkson University,,New York,MOT,,url_found,3,high,https://clarkson.edu/sites/default/files/2025-10/Master%2025-26%20GRAD%20Catalogue.pdf,https://www.clarkson.edu/node/11086,Clarkson University Master of Occupational Therapy Publication of Program Outcomes,,2025,rejected,"This page is a general graduate catalog cover page and table of contents. It does not contain specific outcomes data (graduation rate, NBCOT pass rate, cohort size, or employment rate) for the Master of Occupational Therapy program. While it mentions that the Occupational Therapy Program is accredited by ACOTE, the actual program outcomes data is not present on this page.",,,,,
447,Columbia University,,New York,MOT,,url_found,3,high,https://www.vagelos.columbia.edu/education/academic-programs/programs-occupational-therapy/master-science/program-outcomes,https://www.vagelos.columbia.edu/sites/default/files/media/documents/2021-08/msotd_student_handbook_fall_2022v3.pdf,Columbia University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,98.0,154,96.67,2025,
449,Dominican University New York,,New York,MOT,,url_found,3,medium,https://www.dom.edu/sites/default/files/2024-10/2023%20AFS_Undergrad_outcomes%20sheet_10_22_24_0.pdf,https://www.duny.edu/occupational-therapy-program-receives-10-year-accreditation/,Dominican University New York MOT ACOTE outcomes data,,2024,rejected,"This page contains undergraduate outcomes data, not graduate program outcomes. The document explicitly states 'Undergraduate Class of 2023' and shows outcomes for undergraduate programs. The Master of Occupational Therapy (MOT) is a graduate program, and this data does not pertain to it.",,,,,
448,DÂYouville University,,New York,MOT,,url_found,3,medium,https://www.dyu.edu/about/institutional-research-assessment-support/student-outcomes,https://www.dyu.edu/academics/schools-and-departments/school-health-professions/physical-therapy/physical-therapy,DÂYouville University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This is an institutional-wide outcomes page that contains general university data (enrollment, retention, placement across all programs) and mentions Occupational Therapy as a department link, but does not provide specific outcomes data for the Master of Occupational Therapy program itself. The page lacks program-specific metrics such as graduation rate, NBCOT pass rate, cohort size, and employment rate for the MOT program.",,,,,
450,Hofstra University,,New York,MOT,,url_found_low_confidence,3,low,https://www.hofstra.edu/sites/default/files/2021-01/iraa-outcomes-grad-hphs.pdf,https://www.hofstra.edu/outcome-assessment/outcomes.html,Hofstra University Master of Occupational Therapy program outcomes cohort graduation rate,,2021,valid,,,,,2022-2023,77.0
451,Iona University,,New York,MOT,,url_found,3,high,https://www.iona.edu/academics/schools-institutes/newyork-presbyterian-iona-school-health-sciences/occupational-1,https://www.iona.edu/academics/explore-majors-programs/occupational-therapy-ms-degree,Iona University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,98.0,52,,2025,
452,Ithaca College,,New York,MOT,,url_found,3,high,https://www.ithaca.edu/academics/school-health-sciences-and-human-performance/exercise-science-and-athletic-training/athletic-training/program-outcomes/program-outcomes-data,https://www.ithaca.edu/academics/school-health-sciences-and-human-performance/hshp-edge/outcomes-hshp-majors,Ithaca College Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"This page contains outcomes data for the Athletic Training (AT) undergraduate program, not the Master of Occupational Therapy (MOT) graduate program. The data reported is for the BS in Athletic Training degree, with BOC exam results and athletic training-specific employment metrics, not occupational therapy program outcomes.",,,,,
453,Keuka College,,New York,MOT,,url_found,3,high,https://www.keuka.edu/academics/programs/occupational-therapy,https://www.collegeraptor.com/colleges/majors/Keuka-College-NY--192192,Keuka College MOT ACOTE outcomes data,,,valid,,,,97.0,,
454,Le Moyne College,,New York,MOT,,url_found,3,high,https://www.lemoyne.edu/wp-content/uploads/2025/08/CAD23_Outcomes-Report.pdf,https://www.lemoyne.edu/wp-content/uploads/2024/05/2021FinalReport.pdf,Le Moyne College Master of Occupational Therapy Publication of Program Outcomes,,2025,rejected,"This is a general institutional outcomes report for Le Moyne College's Class of 2023 covering all schools and programs (Carroll College of Arts & Sciences, Madden College of Business and Economics, and Purcell School of Professional Studies). It does not contain program-specific outcomes data for the Master of Occupational Therapy program, and does not include graduation rate, NBCOT pass rate, cohort size, or employment rate specific to that graduate program.",,,,,
455,"Long Island University, Brooklyn",,New York,MOT,,url_found,3,medium,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://liu.edu/career-success/Student-Outcomes,"Long Island University, Brooklyn Master of Occupational Therapy program outcomes cohort graduation rate",,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not Long Island University, Brooklyn's Master of Occupational Therapy (MOT) program. OTA is an associate-level program and this is a different school entirely.",,,,,
456,Maria College,,New York,MOT,,url_found,3,medium,https://marybaldwin.edu/accreditation/ot-program-outcomes/,https://www.misericordia.edu/occupational-therapy/ot-program-outcomes,Maria College Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"School name mismatch. The page is from Mary Baldwin University, not Maria College. Although the program is an entry-level OTD (Occupational Therapy Doctorate), which is a graduate program matching the Master of Occupational Therapy criteria, the school name does not match the requested institution.",,,,,
457,Mercy University,,New York,MOT,,url_found,3,medium,https://www.misericordia.edu/occupational-therapy/ot-program-outcomes,https://catalog.mercy.edu/preview_program.php?catoid=15&poid=3427&returnto=1790,Mercy University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,94.0,123,93.0,2023-2025,100.0
458,Nazareth University,,New York,MOT,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www2.naz.edu/outcomes,Nazareth University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not Nazareth University's Master of Occupational Therapy (MOT) program. The document is for an associate-level OTA program, which is explicitly excluded.",,,,,
459,New York Institute of Technology,,New York,MOT,,url_found,3,medium,https://steinhardt.nyu.edu/degree/ms-occupational-therapy-professional/student-outcomes,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,New York Institute of Technology Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"The page belongs to NYU Steinhardt (New York University), not New York Institute of Technology. These are two different institutions.",,,,,
442,New York Institute of Technology,,New York,OTD,,url_found,3,medium,https://steinhardt.nyu.edu/degree/ms-occupational-therapy-professional/student-outcomes,https://www.yu.edu/sites/default/files/inline-files/Katz%20Website%20New%20Data%20and%20Outcomes.pdf,New York Institute of Technology OTD ACOTE outcomes data,,,rejected,"This page contains outcomes data for NYU Steinhardt's Master of Science (MS) in Occupational Therapy program, not New York Institute of Technology's Doctor of Occupational Therapy (OTD) program. The page is from a different school (NYU, not NYIT) and a different degree level (Master's, not Doctoral).",,,,,
460,New York University,,New York,MOT,,url_found,3,medium,https://steinhardt.nyu.edu/degree/ms-occupational-therapy-professional/student-outcomes,https://healthprofessions.stonybrookmedicine.edu/programs/otp/about/outcomes,New York University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,96.0,150,95.0,2023-2025,
461,Pace University - Westchester Campus,,New York,MOT,,url_found,3,high,https://catalog.pace.edu/graduate/schools/college-health-professions/expected-learning-outcomes-occupational-therapy-program/expected-learning-outcomes-occupational-therapy-program.pdf,https://catalog.pace.edu/graduate/schools/college-health-professions/expected-learning-outcomes/expected-learning-outcomes.pdf,Pace University - Westchester Campus Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page contains expected learning outcomes only, not outcomes data such as graduation rate, NBCOT pass rate, cohort size, or employment rate.",,,,,
443,Roberts Wesleyan University,,New York,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.roberts.edu/media/ommotjcv/otd-fact-sheet-2025.pdf,Roberts Wesleyan University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not Roberts Wesleyan University's Doctor of Occupational Therapy (OTD) graduate program. OTA is an associate-level program, which does not match the requested OTD graduate program.",,,,,
462,Russell Sage College,,New York,MOT,,url_found,3,high,https://grad-catalog.sage.edu/sites/default/files/pdf/programs/occupational-therapy-ms.pdf,https://www.sage.edu/academics/online-programs/online-occupational-therapy-ms/,Russell Sage College Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page contains program description and curriculum information but does not include specific outcomes data such as graduation rate, NBCOT pass rate, cohort size, or employment rate for the Master of Occupational Therapy program.",,,,,
444,Russell Sage College,,New York,OTD,,url_found,3,medium,https://www.misericordia.edu/occupational-therapy/ot-program-outcomes,https://www.sage.edu/about/community-resources/consumer-information/student-outcomes/,Russell Sage College Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"The page belongs to Misericordia University, not Russell Sage College. The URL domain is misericordia.edu, which does not match the specified school.",,,,,
463,St. Bonaventure University,,New York,MOT,,url_found,3,high,https://www.sbu.edu/academics/nursing-programs/nursing-rn-to-bs/news-publications-research/2023/05/03/st.-bonaventure-university-s-occupational-therapy-program-granted-seven-year-accreditation-by-acote,https://www.sbu.edu/academics/occupational-therapy,St. Bonaventure University Master of Occupational Therapy Publication of Program Outcomes,,2023,rejected,"Page contains accreditation news and general program information, but does not contain specific outcomes data (graduation rate, NBCOT pass rate, employment rate, or cohort size) for the Master of Occupational Therapy program.",,,,,
464,State University of New York Downstate Health Sciences University,,New York,MOT,,url_found,3,high,https://ws.edu/_resources/pdfs/academics/health-programs/occupational/2025/OTA-Program-Outcomes-Spring-2025.pdf,https://www.downstate.edu/education-training/school-of-health-professions/programs/occupational-therapy/accreditation.html,State University of New York Downstate Health Sciences University Master of Occupational Therapy Publication of Program Outcomes,,2025,rejected,"This page contains outcomes data for an OTA (Occupational Therapy Assistant) program, not a graduate-level Master of Occupational Therapy (MOT) program. The page explicitly states 'WSCC OTA Program Outcomes' and references an OTA program, which is an associate-level program. The request is specifically for graduate program outcomes for State University of New York Downstate Health Sciences University's MOT program.",,,,,
465,Stony Brook University,,New York,MOT,,url_found,3,high,https://healthprofessions.stonybrookmedicine.edu/programs/otp-otd/about/outcomes,https://www.stonybrook.edu/commcms/irpe/about/_files/Outcomes%20Report.pdf,Stony Brook University Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page does not contain actual outcomes data. The program's first cohort will not graduate until 2027, so no historical graduation rates, NBCOT pass rates, cohort sizes, or employment rates are currently available. The page only shows empty template tables with no data filled in.",,,,,
466,Touro University,,New York,MOT,,url_found,3,high,https://shs.touro.edu/programs/occupational-therapy/nbcot--program-outcomes/,https://shs.touro.edu/programs/doctor-of-psychology/admissions-and-outcomes-data/,Touro University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,97.09,172,82.7,2022-2026,100.0
467,"University at Buffalo, State University of New York",,New York,MOT,,url_found,3,medium,https://www.researchgate.net/publication/23290733_Student_Outcomes_in_a_Postprofessional_Online_Master's-_Degree_Program,https://publichealth.buffalo.edu/content/dam/sphhp/rehabilitation-science/OT%20premajor%20handbook%202024-2026.pdf,"University at Buffalo, State University of New York Master of Occupational Therapy Publication of Program Outcomes",,,fetch_failed,http_403,,,,,
468,Utica University,,New York,MOT,,url_found,3,high,https://www.utica.edu/academic/gce/ot/media/MSOT_Student_Handbook_2024-2025.pdf,https://www.utica.edu/academic/gce/ot/media/MSOT_Student_Handbook_2025-2026.pdf,Utica University Master of Occupational Therapy Publication of Program Outcomes,,2024,rejected,"This is a student handbook document containing program information, mission statements, curriculum descriptions, and policies. It does not contain outcomes data such as graduation rates, NBCOT pass rates, cohort sizes, or employment rates.",,,,,
445,"Yeshiva University, Jack and Pearl Resnick Campus",,New York,OTD,,url_found,3,medium,https://www.yu.edu/sites/default/files/inline-files/Program%20Statistical%20Data%20and%20Outcomes.pdf,https://www.yu.edu/sites/default/files/inline-files/Katz%20Website%20New%20Data%20and%20Outcomes.pdf,"Yeshiva University, Jack and Pearl Resnick Campus Doctor of Occupational Therapy program outcomes cohort graduation rate",,,valid,,,,,,
469,"York College, The City University of New York",,New York,MOT,,url_found,3,high,https://www.york.cuny.edu/file-repository/york-first-year.pdf/@@download/file/York%20First%20year1.pdf,https://www.researchgate.net/publication/322362845_Predictors_of_practice_placement_and_academic_outcomes_in_master's-level_pre-registration_occupational_therapy_students,"York College, The City University of New York Master of Occupational Therapy Publication of Program Outcomes",,,rejected,"Page contains program curriculum, philosophy, and learning outcomes flowchart for first-year courses, but does not contain graduation rate, NBCOT pass rate, cohort size, or employment rate data for the Master of Occupational Therapy program.",,,,,
473,Cabarrus College of Health Sciences,,North Carolina,MOT,,url_found,3,high,https://cabarruscollege.edu/accreditation-and-approval,https://cabarruscollege.edu/academic-programs/allied-health-programs/interdisciplinary-health-studies,Cabarrus College of Health Sciences Master of Occupational Therapy Publication of Program Outcomes,,,rejected,"Page is an accreditation and approval overview page that lists program accreditations but does not contain specific outcomes data (graduation rate, NBCOT pass rate, cohort size, or employment rate) for the Master of Occupational Therapy program.",,,,,
470,Duke University School of Medicine,,North Carolina,OTD,,url_found,3,high,https://medschool.duke.edu/education/health-professions-education-programs/occupational-therapy-doctorate/accreditation,https://medschool.duke.edu/education/health-professions-education-programs/occupational-therapy-doctorate,Duke University School of Medicine Doctor of Occupational Therapy Publication of Program Outcomes,,,valid,,100.0,38,100.0,2024,
474,East Carolina University,,North Carolina,MOT,,url_found,3,medium,https://www.med.unc.edu/healthsciences/ocsci/prospectivestudents/programs/accreditation-status-and-student-outcomes/,https://gradschool.ecu.edu/student-outcomes/,East Carolina University Master of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page contains outcomes data for UNC-Chapel Hill's Master of Science in Occupational Therapy program, not East Carolina University's Master of Occupational Therapy program. The page is from a different institution (UNC School of Medicine) than the requested school (East Carolina University).",,,,,
475,Lenoir-Rhyne University,,North Carolina,MOT,,url_found,3,medium,https://www.lr.edu/sites/default/files/2023-10/ot-program-information-for-prospective-students.pdf,https://www.lr.edu/sites/default/files/2022-09/occupational-therapy-program-info-for-prospective-students-fall-2023.pdf,Lenoir-Rhyne University Master of Occupational Therapy Publication of Program Outcomes,,2023,rejected,"Page contains program information, curriculum details, and admission requirements, but does not contain outcomes data (graduation rate, NBCOT pass rate, cohort size, or employment rate) for the Master of Occupational Therapy program.",,,,,
471,Methodist University,,North Carolina,OTD,,url_found,3,high,https://www.methodist.edu/academics/program/otd/accreditation/,https://www.methodist.edu/wp-content/uploads/2022/08/otd-level1-weekly.pdf,Methodist University Doctor of Occupational Therapy Publication of Program Outcomes,,,fetch_failed,http_403,,,,,
476,"Pfeiffer University, Albemarle Campus",,North Carolina,MOT,,url_found,3,high,https://www.pfeiffer.edu/program/master-of-science-in-occupational-therapy/program-goals-learning-outcomes/,https://www.pfeiffer.edu/master-of-occupational-therapy-program-receives-new-accreditation-status/,"Pfeiffer University, Albemarle Campus Master of Occupational Therapy Publication of Program Outcomes",,,rejected,"Page contains program goals and learning outcomes, but does not contain the specific outcomes data (graduation rate, NBCOT pass rate, cohort size, employment rate). The page explicitly states 'Published upon availability' for these metrics and directs to other sections like 'Pass Rates and Handbook' for actual data.",,,,,
477,University of North Carolina at Chapel Hill,,North Carolina,MOT,,url_found,3,medium,https://www.med.unc.edu/healthsciences/ocsci/prospectivestudents/programs/accreditation-status-and-student-outcomes/,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/OTA-Outcomes.pdf,University of North Carolina at Chapel Hill Master of Occupational Therapy program outcomes cohort graduation rate,,,valid,,100.0,68,,2021-2023,
472,Wingate University,,North Carolina,OTD,,url_found,3,medium,https://medicine.wvu.edu/ot/masters-mot/program-outcomes-nbcot/,https://plattcollege.edu/wp-content/uploads/2022/12/OTA-Program-Outcomes-Disclosure.pdf,Wingate University Doctor of Occupational Therapy program outcomes cohort graduation rate,,,rejected,"This page is from West Virginia University (WVU), not Wingate University. The program is also a Master of Occupational Therapy (MOT), not a Doctor of Occupational Therapy (OTD). The URL domain is medicine.wvu.edu, confirming this is WVU's program outcomes page, not Wingate University's.",,,,,
478,Winston-Salem State University,,North Carolina,MOT,,url_found,3,high,https://www.salemstate.edu/academics/maguire-meservey-college-health-and-human-services/occupational-therapy/accreditation-and-assessment/graduate-performance-results,https://digitalrepository.salemstate.edu/handle/20.500.13013/2107,Winston-Salem State University Master of Occupational Therapy Publication of Program Outcomes,,,valid,,100.0,25,,2014-2016,
479,"University of Mary, Bismark",,North Dakota,OTD,,url_found,3,high,https://www.keiseruniversity.edu/wp-content/uploads/as-programs/AA-OTA-Outcomes.pdf,https://www.umary.edu/sites/default/files/2022-01/OT-NBCOT-Pass-Rates.pdf,"University of Mary, Bismark Doctor of Occupational Therapy program outcomes cohort graduation rate",,,rejected,"This page contains outcomes data for Keiser University's OTA (Occupational Therapy Assistant) program, not University of Mary's Doctor of Occupational Therapy (OTD) program. OTA programs are associate-level programs and are explicitly excluded. Additionally, the school is different (Keiser University vs University of Mary, Bismark).",,,,,
